"brand_name","sku","sku_merchant","price","core","shipping","handling","url","large_image_url","description","part_type"
"Beck Arnley","024-0226","024-0226","19.51","0.00","6.39","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain/024-0226.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0226_is?$PT_200$","BECK ARNLEY TIMING CHAIN -- A High Quality, Direct-Fit OEM Replacement Timing Chain","Timing Chain"
"Beck Arnley","024-0317","024-0317","33.54","0.00","6.39","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain/024-0317.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0317_is?$PT_200$","BECK ARNLEY TIMING CHAIN -- A High Quality, Direct-Fit OEM Replacement Timing Chain","Timing Chain"
"Beck Arnley","024-0481","024-0481","13.73","0.00","4.80","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Tensioner/024-0481.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0481_is?$PT_200$","BECK ARNLEY TIMING CHAIN TENSIONER -- A High Quality, Direct-Fit OEM Replacement Timing Chain Tensioner","Timing Chain Tensioner"
"Beck Arnley","024-0507","024-0507","13.15","0.00","4.80","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Tensioner/024-0507.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0507_is?$PT_200$","BECK ARNLEY TIMING CHAIN TENSIONER -- A High Quality, Direct-Fit OEM Replacement Timing Chain Tensioner","Timing Chain Tensioner"
"Beck Arnley","024-0689","024-0689","20.75","0.00","6.39","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain/024-0689.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0689_is?$PT_200$","BECK ARNLEY TIMING CHAIN -- A High Quality, Direct-Fit OEM Replacement Timing Chain","Timing Chain"
"Beck Arnley","024-0739","024-0739","11.24","0.00","4.64","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Guide/024-0739.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0739_is?$PT_200$","BECK ARNLEY TIMING CHAIN GUIDE -- A High Quality, Direct-Fit OEM Replacement Timing Chain Guide","Timing Chain Guide"
"Beck Arnley","024-0747","024-0747","10.78","0.00","4.64","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Guide/024-0747.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0747_is?$PT_200$","BECK ARNLEY TIMING CHAIN GUIDE -- A High Quality, Direct-Fit OEM Replacement Timing Chain Guide","Timing Chain Guide"
"Beck Arnley","024-0762","024-0762","14.65","0.00","4.64","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Guide/024-0762.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0762_is?$PT_200$","BECK ARNLEY TIMING CHAIN GUIDE -- A High Quality, Direct-Fit OEM Replacement Timing Chain Guide","Timing Chain Guide"
"Beck Arnley","024-0846","024-0846","17.78","0.00","4.64","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Guide/024-0846.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0846_is?$PT_200$","BECK ARNLEY TIMING CHAIN GUIDE -- A High Quality, Direct-Fit OEM Replacement Timing Chain Guide","Timing Chain Guide"
"Beck Arnley","024-0947","024-0947","10.26","0.00","4.64","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Guide/024-0947.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0947_is?$PT_200$","BECK ARNLEY TIMING CHAIN GUIDE -- A High Quality, Direct-Fit OEM Replacement Timing Chain Guide","Timing Chain Guide"
"Beck Arnley","024-0952","024-0952","11.08","0.00","4.80","0.00","http://www.partstrain.com/store/details/Beck_Arnley/Timing_Chain_Tensioner/024-0952.html?source=cj&cj=1","http://img.ptimg.com/is/image/Autos/024-0952_is?$PT_200$","BECK ARNLEY TIMING CHAIN TENSIONER -- A High Quality, Direct-Fit OEM Replacement Timing Chain Tensioner","Timing Chain Tensioner"
