id	title	description	product_type	google_product_category	link	adwords_redirect	adwords_grouping	adwords_labels	image_link	additional_image_link	condition	availability	price	brand	mpn	color	material	shipping	shipping_weight	online_only	c:GoogleAffiliateNetworkPublish:boolean	c:GoogleAffiliateNetworkProductURL:url	c:vehicle_year:string	c:vehicle_make:string	c:vehicle_model:string	c:vehicle_submodel:string	c:part_name:string	c:vehicle_engine:string	c:product_category:string	c:product_location:string	c:product_notes:string	c:product_catalog_type:string	c:product_name:string	c:product_name1:string	c:warranty_notes:string	custom_label_0	custom_label_1	custom_label_2	custom_label_3	Fit_Note	Year_Min	Year_Max	Brand_Type	Design	Series	Operation	Part_Name	Product_Fit	SKU	Emissions	Sales	c:cost_of_goods_sold:decimal	Title LP	Product Details	Old ID	Category	Subcategory	Extra Shipping Charge	Est Cost	Variable Cost	Shipping Cost	SKU Title	shipping revenue 1	handling revenue 1	channelized VC	gtin	shipping revenue 2
2f9b34a6dfccfe987a212add5c4f17ec	Buy Your 2016 Acura RLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 121202   	2016 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 16 Acura RLX	Hitch > Acura > RLX > 2016 > CUR121202	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2016/CUR121202.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2016/CUR121202.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121202_is		New	In Stock	152.20 USD	Curt	121202	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2016	Acura	RLX		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	2016 Acura RLX Hitch	Curt 2016 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2016	2016	Branded				Hitch				No	162.71 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	2f9b34a6dfccfe987a212add5c4f17ec	Accessory	Hitches, Winches & Trailers	0.00	144.69	7.12	10.90	Curt 121202 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.12	612314026098	
acd0f14e7e93bc9f3af4883007e82f73	Buy Your 2014 Acura RLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 121202   	2014 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 14 Acura RLX	Hitch > Acura > RLX > 2014 > CUR121202	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2014/CUR121202.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2014/CUR121202.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121202_is		New	In Stock	152.20 USD	Curt	121202	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2014	Acura	RLX		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	2014 Acura RLX Hitch	Curt 2014 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2014	2014	Branded				Hitch				No	162.71 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	acd0f14e7e93bc9f3af4883007e82f73	Accessory	Hitches, Winches & Trailers	0.00	144.69	7.12	10.90	Curt 121202 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.12	612314026098	
ee839373011533a9e77e491c88d777ef	Buy Your 2015 Acura RLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 121201   	2015 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 15 Acura RLX	Hitch > Acura > RLX > 2015 > CUR121201	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2015/CUR121201.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2015/CUR121201.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121201_is		New	In Stock	152.20 USD	Curt	121201	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2015	Acura	RLX		Hitch		Accessory	Rear	includes 1-7/8 in. euromount, pin, and clip	Performance/Accessory	2015 Acura RLX Hitch	Curt 2015 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2015	2015	Branded				Hitch				No	162.71 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 1-7/8 In. Euromount, Pin, And Clip	ee839373011533a9e77e491c88d777ef	Accessory	Hitches, Winches & Trailers	0.00	144.69	7.12	10.90	Curt 121201 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.12	612314026081	
41a7006184a88747404214dc52ecfd1c	Buy Your 2016 Acura RLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 121201   	2016 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 16 Acura RLX	Hitch > Acura > RLX > 2016 > CUR121201	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2016/CUR121201.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2016/CUR121201.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121201_is		New	In Stock	152.20 USD	Curt	121201	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2016	Acura	RLX		Hitch		Accessory	Rear	includes 1-7/8 in. euromount, pin, and clip	Performance/Accessory	2016 Acura RLX Hitch	Curt 2016 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2016	2016	Branded				Hitch				No	162.71 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 1-7/8 In. Euromount, Pin, And Clip	41a7006184a88747404214dc52ecfd1c	Accessory	Hitches, Winches & Trailers	0.00	144.69	7.12	10.90	Curt 121201 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.12	612314026081	
e07c7a0a80b16da4edaec7faf5e815dc	Buy Your 2014 Acura RLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 121201   	2014 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 14 Acura RLX	Hitch > Acura > RLX > 2014 > CUR121201	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2014/CUR121201.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2014/CUR121201.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121201_is		New	In Stock	152.20 USD	Curt	121201	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2014	Acura	RLX		Hitch		Accessory	Rear	includes 1-7/8 in. euromount, pin, and clip	Performance/Accessory	2014 Acura RLX Hitch	Curt 2014 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2014	2014	Branded				Hitch				No	162.71 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 1-7/8 In. Euromount, Pin, And Clip	e07c7a0a80b16da4edaec7faf5e815dc	Accessory	Hitches, Winches & Trailers	0.00	144.69	7.12	10.90	Curt 121201 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.12	612314026081	
3f090a1f3c72465e5e0b18690e23b5c0	Buy Your 2015 Acura RLX Curt Hitch powdercoated black receiver lifetime curt limited warranty with 1-year warranty on finish 121203   	2015 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 15 Acura RLX	Hitch > Acura > RLX > 2015 > CUR121203	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2015/CUR121203.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2015/CUR121203.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121203_is		New	In Stock	152.20 USD	Curt	121203	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2015	Acura	RLX		Hitch		Accessory	Rear	old-style ballmount, pin, and clip included. hitch ball sold separately.	Performance/Accessory	2015 Acura RLX Hitch	Curt 2015 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2015	2015	Branded				Hitch				No	159.59 USD	 Curt Rear Hitch-powdercoated Black, Receiver	Old-style Ballmount, Pin, And Clip Included. Hitch Ball Sold Separately.	3f090a1f3c72465e5e0b18690e23b5c0	Accessory	Hitches, Winches & Trailers	0.00	141.69	7.00	10.90	Curt 121203 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.03	612314025701	
dcb741e94fd2f31decf2a4faded4cb01	Buy Your 2016 Acura RLX Curt Hitch powdercoated black receiver lifetime curt limited warranty with 1-year warranty on finish 121203   	2016 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 16 Acura RLX	Hitch > Acura > RLX > 2016 > CUR121203	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2016/CUR121203.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2016/CUR121203.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121203_is		New	In Stock	152.20 USD	Curt	121203	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2016	Acura	RLX		Hitch		Accessory	Rear	old-style ballmount, pin, and clip included. hitch ball sold separately.	Performance/Accessory	2016 Acura RLX Hitch	Curt 2016 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2016	2016	Branded				Hitch				No	159.59 USD	 Curt Rear Hitch-powdercoated Black, Receiver	Old-style Ballmount, Pin, And Clip Included. Hitch Ball Sold Separately.	dcb741e94fd2f31decf2a4faded4cb01	Accessory	Hitches, Winches & Trailers	0.00	141.69	7.00	10.90	Curt 121203 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.03	612314025701	
475e40bc10b48cdfa6b269aaf9e5749d	Buy Your 2014 Acura RLX Curt Hitch powdercoated black receiver lifetime curt limited warranty with 1-year warranty on finish 121203   	2014 Acura RLX Hitch; Curt Acura Hitch Manufactured For RLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 14 Acura RLX	Hitch > Acura > RLX > 2014 > CUR121203	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2014/CUR121203.html	http://www.carparts.com/details/Acura/RLX/Curt/Hitch/2014/CUR121203.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur121203_is		New	In Stock	152.20 USD	Curt	121203	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2014	Acura	RLX		Hitch		Accessory	Rear	old-style ballmount, pin, and clip included. hitch ball sold separately.	Performance/Accessory	2014 Acura RLX Hitch	Curt 2014 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2014	2014	Branded				Hitch				No	159.59 USD	 Curt Rear Hitch-powdercoated Black, Receiver	Old-style Ballmount, Pin, And Clip Included. Hitch Ball Sold Separately.	475e40bc10b48cdfa6b269aaf9e5749d	Accessory	Hitches, Winches & Trailers	0.00	141.69	7.00	10.90	Curt 121203 1.25 in. Receiver Hitch With Round Concealed Cross Tube - Class II - Up To 3500 lbs.	0.00	0.00	6.03	612314025701	
7d714f857845834c21ee9ae08713472f	Buy Your 2014 Acura RLX Curt T Connector 1-year curt limited warranty 56213     	2014 Acura RLX T Connector; Curt Acura T Connector Manufactured For RLX. 1-year Curt Limited Warranty. This Curt T Connector Is Built For 14 Acura RLX	T Connector > Acura > RLX > 2014 > CUR56213	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Suspension Parts	http://www.carparts.com/details/Acura/RLX/Curt/T_Connector/2014/CUR56213.html	http://www.carparts.com/details/Acura/RLX/Curt/T_Connector/2014/CUR56213.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56213_is		New	In Stock	37.77 USD	Curt	56213			US::Ground:5.5 USD	0.00 lbs 	Y			2014	Acura	RLX	Base	T Connector	6Cyl 3.5L	Accessory		3 amps turn & brake circuits; 7.5 amps tail light circuits; 4-way flat output; circuit proteceted & powered converter; 10 min. install; dust cover; plug & play design no need cutting & splicing; 3w electrical system type	Stock Replacement	2014 Acura RLX T Connector	Curt 2014 Acura T Connector	1-year curt limited warranty		Unsold	Drop Ship			2014	2015	Branded				T Connector				No	43.15 USD	 Curt T Connector	3 Amps Turn & Brake Circuits; 7.5 Amps Tail Light Circuits; 4-way Flat Output; Circuit Proteceted & Powered Converter; 10 Min. Install; Dust Cover; Plug & Play Design No Need Cutting & Splicing; 3w Electrical System Type	7d714f857845834c21ee9ae08713472f	Accessory	Hitches, Winches & Trailers	0.00	33.51	3.54	6.10	Curt 56213 T Connector	5.50	0.00	1.85	612314562138	
d01454d45a20f7163f9b82c45daaadc4	Buy Your 2015 Acura RLX Curt T Connector 1-year curt limited warranty 56213     	2015 Acura RLX T Connector; Curt Acura T Connector Manufactured For RLX. 1-year Curt Limited Warranty. This Curt T Connector Is Built For 15 Acura RLX	T Connector > Acura > RLX > 2015 > CUR56213	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Suspension Parts	http://www.carparts.com/details/Acura/RLX/Curt/T_Connector/2015/CUR56213.html	http://www.carparts.com/details/Acura/RLX/Curt/T_Connector/2015/CUR56213.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56213_is		New	In Stock	37.77 USD	Curt	56213			US::Ground:5.5 USD	0.00 lbs 	Y			2015	Acura	RLX	Base	T Connector	6Cyl 3.5L	Accessory		3 amps turn & brake circuits; 7.5 amps tail light circuits; 4-way flat output; circuit proteceted & powered converter; 10 min. install; dust cover; plug & play design no need cutting & splicing; 3w electrical system type	Stock Replacement	2015 Acura RLX T Connector	Curt 2015 Acura T Connector	1-year curt limited warranty		Unsold	Drop Ship			2014	2015	Branded				T Connector				No	43.15 USD	 Curt T Connector	3 Amps Turn & Brake Circuits; 7.5 Amps Tail Light Circuits; 4-way Flat Output; Circuit Proteceted & Powered Converter; 10 Min. Install; Dust Cover; Plug & Play Design No Need Cutting & Splicing; 3w Electrical System Type	d01454d45a20f7163f9b82c45daaadc4	Accessory	Hitches, Winches & Trailers	0.00	33.51	3.54	6.10	Curt 56213 T Connector	5.50	0.00	1.85	612314562138	
7d410c7ae052b183c22a708b66945623	Buy Your 2016 Acura RLX Curt T Connector 1-year curt limited warranty 56213     	2016 Acura RLX T Connector; Curt Acura T Connector Manufactured For RLX. 1-year Curt Limited Warranty. This Curt T Connector Is Built For 16 Acura RLX	T Connector > Acura > RLX > 2016 > CUR56213	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Suspension Parts	http://www.carparts.com/details/Acura/RLX/Curt/T_Connector/2016/CUR56213.html	http://www.carparts.com/details/Acura/RLX/Curt/T_Connector/2016/CUR56213.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56213_is		New	In Stock	37.77 USD	Curt	56213			US::Ground:5.5 USD	0.00 lbs 	Y			2016	Acura	RLX		T Connector		Accessory		3 amps turn & brake circuits; 7.5 amps tail light circuits; 4-way flat output; circuit proteceted & powered converter; 10 min. install; dust cover; plug & play design no need cutting & splicing; 3w electrical system type	Stock Replacement	2016 Acura RLX T Connector	Curt 2016 Acura T Connector	1-year curt limited warranty		Unsold	Drop Ship			2016	2016	Branded				T Connector				No	43.15 USD	 Curt T Connector	3 Amps Turn & Brake Circuits; 7.5 Amps Tail Light Circuits; 4-way Flat Output; Circuit Proteceted & Powered Converter; 10 Min. Install; Dust Cover; Plug & Play Design No Need Cutting & Splicing; 3w Electrical System Type	7d410c7ae052b183c22a708b66945623	Accessory	Hitches, Winches & Trailers	0.00	33.51	3.54	6.10	Curt 56213 T Connector	5.50	0.00	1.85	612314562138	
906376ceee6e340f624a9af28f461b51	Buy Your 2015 Acura TLX Curt Trailer Wire Connector 1-year curt limited warranty 56146     	2015 Acura TLX Trailer Wire Connector; Curt Acura Trailer Wire Connector Manufactured For TLX. 1-year Curt Limited Warranty. This Curt Trailer Wire Connector Is Built For 15 Acura TLX	Trailer Wire Connector > Acura > TLX > 2015 > CUR56146	Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Exterior > Motor Vehicle Trailers > Utility & Cargo Trailers	http://www.carparts.com/details/Acura/TLX/Curt/Trailer_Wire_Connector/2015/CUR56146.html	http://www.carparts.com/details/Acura/TLX/Curt/Trailer_Wire_Connector/2015/CUR56146.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur56146_is		New	In Stock	20.68 USD	Curt	56146			US::Ground:5.57 USD	0.00 lbs 	Y			2015	Acura	TLX		Trailer Wire Connector		Accessory		adapts vehicles with separate turn and stop lights; includes dust cover; requires curt 55151 powered converter wiring kit or similar	Stock Replacement	2015 Acura TLX Trailer Wire Connector	Curt 2015 Acura Trailer Wire Connector	1-year curt limited warranty		Medium	Stock Ship			2015	2015	Branded				Trailer Wire Connector	direct fit			No	22.31 USD	 Curt Trailer Wire Connector	Adapts Vehicles With Separate Turn And Stop Lights; Includes Dust Cover; Requires Curt 55151 Powered Converter Wiring Kit Or Similar	906376ceee6e340f624a9af28f461b51	Accessory	Hitches, Winches & Trailers	0.00	15.60	1.32	5.39	Curt 56146 Trailer Wire Connector - Direct Fit	5.57	0.00	2.53	612314561469	
dd2e67e7417b850a8db6f20cec9271f7	Buy Your 2016 Acura TLX Curt Hitch powdercoated black receiver lifetime curt limited warranty with 1-year warranty on finish 11409   	2016 Acura TLX Hitch; Curt Acura Hitch Manufactured For TLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 16 Acura TLX	Hitch > Acura > TLX > 2016 > CUR11409	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2016/CUR11409.html	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2016/CUR11409.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur11409_is		New	In Stock	127.39 USD	Curt	11409	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2016	Acura	TLX		Hitch		Accessory	Rear	with pin and clip; ball and ball mount sold separately	Performance/Accessory	2016 Acura TLX Hitch	Curt 2016 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2016	2016	Branded				Hitch				No	134.42 USD	 Curt Rear Hitch-powdercoated Black, Receiver	With Pin And Clip; Ball And Ball Mount Sold Separately	dd2e67e7417b850a8db6f20cec9271f7	Accessory	Hitches, Winches & Trailers	0.00	117.50	6.04	10.88	Curt 11409 1.25 in. Receiver Hitch With Round Visible Cross Tube - Class I - Up To 2500 lbs.	0.00	0.00	5.05	612314114092	
9efa54b7f0faace764bf6559374ccebd	Buy Your 2015 Acura TLX Curt Hitch powdercoated black receiver lifetime curt limited warranty with 1-year warranty on finish 11409   	2015 Acura TLX Hitch; Curt Acura Hitch Manufactured For TLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 15 Acura TLX	Hitch > Acura > TLX > 2015 > CUR11409	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2015/CUR11409.html	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2015/CUR11409.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur11409_is		New	In Stock	127.39 USD	Curt	11409	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2015	Acura	TLX		Hitch		Accessory	Rear	with pin and clip; ball and ball mount sold separately	Performance/Accessory	2015 Acura TLX Hitch	Curt 2015 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2015	2015	Branded				Hitch				No	134.42 USD	 Curt Rear Hitch-powdercoated Black, Receiver	With Pin And Clip; Ball And Ball Mount Sold Separately	9efa54b7f0faace764bf6559374ccebd	Accessory	Hitches, Winches & Trailers	0.00	117.50	6.04	10.88	Curt 11409 1.25 in. Receiver Hitch With Round Visible Cross Tube - Class I - Up To 2500 lbs.	0.00	0.00	5.05	612314114092	
0333b7f8f7108b53f3e8538070e0b6c3	Buy Your 2016 Acura TLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 114091   	2016 Acura TLX Hitch; Curt Acura Hitch Manufactured For TLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 16 Acura TLX	Hitch > Acura > TLX > 2016 > CUR114091	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2016/CUR114091.html	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2016/CUR114091.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur114091_is		New	In Stock	129.93 USD	Curt	114091	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2016	Acura	TLX		Hitch		Accessory	Rear	includes 1-7/8 in. euromount, pin, and clip	Performance/Accessory	2016 Acura TLX Hitch	Curt 2016 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2016	2016	Branded				Hitch				No	142.74 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 1-7/8 In. Euromount, Pin, And Clip	0333b7f8f7108b53f3e8538070e0b6c3	Accessory	Hitches, Winches & Trailers	0.00	125.50	6.36	10.88	Curt 114091 1.25 in. Receiver Hitch With Round Visible Cross Tube - Class I - Up To 2500 lbs.	0.00	0.00	5.53	612314027750	
31018e626bef7bd1a161d4e5e204f036	Buy Your 2015 Acura TLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 114091   	2015 Acura TLX Hitch; Curt Acura Hitch Manufactured For TLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 15 Acura TLX	Hitch > Acura > TLX > 2015 > CUR114091	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2015/CUR114091.html	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2015/CUR114091.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur114091_is		New	In Stock	129.93 USD	Curt	114091	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2015	Acura	TLX		Hitch		Accessory	Rear	includes 1-7/8 in. euromount, pin, and clip	Performance/Accessory	2015 Acura TLX Hitch	Curt 2015 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2015	2015	Branded				Hitch				No	142.74 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 1-7/8 In. Euromount, Pin, And Clip	31018e626bef7bd1a161d4e5e204f036	Accessory	Hitches, Winches & Trailers	0.00	125.50	6.36	10.88	Curt 114091 1.25 in. Receiver Hitch With Round Visible Cross Tube - Class I - Up To 2500 lbs.	0.00	0.00	5.53	612314027750	
f65b3972051956115b80deacd67ea998	Buy Your 2016 Acura TLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 114092   	2016 Acura TLX Hitch; Curt Acura Hitch Manufactured For TLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 16 Acura TLX	Hitch > Acura > TLX > 2016 > CUR114092	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2016/CUR114092.html	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2016/CUR114092.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur114092_is		New	In Stock	129.93 USD	Curt	114092	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2016	Acura	TLX		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	2016 Acura TLX Hitch	Curt 2016 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2016	2016	Branded				Hitch				No	142.74 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	f65b3972051956115b80deacd67ea998	Accessory	Hitches, Winches & Trailers	0.00	125.50	6.36	10.88	Curt 114092 1.25 in. Receiver Hitch With Round Visible Cross Tube - Class I - Up To 2500 lbs.	0.00	0.00	5.53	612314027767	
ce1f3f5e1c2b8cfd8394acdcbf81ea13	Buy Your 2015 Acura TLX Curt Hitch powdercoated black euro mount lifetime curt limited warranty with 1-year warranty on finish 114092   	2015 Acura TLX Hitch; Curt Acura Hitch Manufactured For TLX. Lifetime Curt Limited Warranty With 1-year Warranty On Finish. This Curt Hitch Is Built For 15 Acura TLX	Hitch > Acura > TLX > 2015 > CUR114092	Vehicles & Parts > Vehicle Parts & Accessories	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2015/CUR114092.html	http://www.carparts.com/details/Acura/TLX/Curt/Hitch/2015/CUR114092.html?TID=gglpla&origin={adtype}			http://imgs.cpsimg.com/is/image/Autos/cur114092_is		New	In Stock	129.93 USD	Curt	114092	powdercoated black		US::Ground:0 USD	0.00 lbs 	Y			2015	Acura	TLX		Hitch		Accessory	Rear	includes 2 in. euromount, pin, and clip	Performance/Accessory	2015 Acura TLX Hitch	Curt 2015 Acura Hitch	lifetime curt limited warranty with 1-year warranty on finish		Unsold	Stock Ship			2015	2015	Branded				Hitch				No	142.74 USD	 Curt Rear Hitch-powdercoated Black, Euro Mount	Includes 2 In. Euromount, Pin, And Clip	ce1f3f5e1c2b8cfd8394acdcbf81ea13	Accessory	Hitches, Winches & Trailers	0.00	125.50	6.36	10.88	Curt 114092 1.25 in. Receiver Hitch With Round Visible Cross Tube - Class I - Up To 2500 lbs.	0.00	0.00	5.53	612314027767	
